circuit_id,label,noise_name,noise_type,noise_intensity,num_qubits,circuit_depth,max_probability,min_probability,mean_probability,std_probability,entropy,normalized_entropy,purity,participation_ratio,qubit_0_prob_one,qubit_1_prob_one,qubit_2_prob_one,qubit_3_prob_one,mean_correlation,max_correlation,num_observed_states,normalized_num_states,qubit_4_prob_one
class5_circuit816,5,amplitude_damping_medium,amplitude_damping,0.05,5,7,0.8994140625,0.001953125,0.25,0.3754733594848792,0.5818045912982057,0.11636091825964115,0.8139209747314453,1.2286205060719682,0.9560546875,0.94140625,0.0,0.0,-6.21795654296875e-05,0.000621795654296875,4,0.125,0.0
class5_circuit817,5,amplitude_damping_medium,amplitude_damping,0.05,5,6,0.46484375,0.0009765625,0.125,0.19084927232746998,1.534908685022406,0.3069817370044812,0.41638755798339844,2.401608743073225,0.958984375,0.94921875,0.0,0.4853515625,0.00034084320068359373,0.004138946533203125,8,0.25,0.0
class5_circuit818,5,amplitude_damping_medium,amplitude_damping,0.05,4,13,0.7060546875,0.0009765625,0.07692307692307693,0.1845852778412484,1.6220671069847163,0.4055167767461791,0.5198554992675781,1.923611467449193,0.955078125,0.810546875,0.9501953125,0.1904296875,-0.01908413569132487,0.11236000061035156,13,0.8125,
class5_circuit819,5,amplitude_damping_medium,amplitude_damping,0.05,5,14,0.498046875,0.0029296875,0.14285714285714285,0.203818486334512,1.4368374632386196,0.28736749264772393,0.4336509704589844,2.3060019875223174,0.0,0.0,0.017578125,0.45703125,-0.00016632080078125,0.0043182373046875,7,0.21875,0.05859375
class5_circuit820,5,amplitude_damping_medium,amplitude_damping,0.05,5,13,0.771484375,0.0087890625,0.25,0.30821726564716906,0.9731154090481635,0.1946230818096327,0.6299915313720703,1.5873229242674882,0.80859375,0.0,0.0,0.0458984375,-3.814697265625e-07,3.814697265625e-06,4,0.125,0.0
class5_circuit821,5,amplitude_damping_medium,amplitude_damping,0.05,4,11,0.2783203125,0.0009765625,0.06666666666666667,0.09714348889883649,2.577628908921997,0.6444072272304993,0.2082195281982422,4.802623501133165,0.4462890625,0.46875,0.41796875,0.4169921875,0.10432132085164388,0.22219467163085938,15,0.9375,
class5_circuit822,5,amplitude_damping_medium,amplitude_damping,0.05,5,9,0.6025390625,0.3974609375,0.5,0.1025390625,0.9694459473368972,0.19388918946737943,0.5210285186767578,1.9192807379291736,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0625,0.3974609375
class5_circuit823,5,amplitude_damping_medium,amplitude_damping,0.05,5,9,0.7685546875,0.009765625,0.25,0.30528396519954826,1.0092910727198203,0.20185821454396408,0.6227931976318359,1.60566943191082,0.818359375,0.0,0.0595703125,0.0,0.00010547637939453124,0.0010547637939453125,4,0.125,0.0
class5_circuit824,5,amplitude_damping_medium,amplitude_damping,0.05,4,14,0.6298828125,0.0029296875,0.125,0.19975776307796428,1.6535460433111682,0.41338651082779204,0.4442253112792969,2.2511099083819675,0.1455078125,0.0400390625,0.0,0.7265625,-0.004884878794352214,0.03443145751953125,8,0.5,
class5_circuit825,5,amplitude_damping_medium,amplitude_damping,0.05,5,12,0.4169921875,0.0546875,0.25,0.15805084057602195,1.6746367523278698,0.334927350465574,0.34992027282714844,2.8577938386787745,0.0,0.0,0.4716796875,0.4482421875,-0.01567392349243164,0.1567392349243164,4,0.125,0.0
class5_circuit826,5,amplitude_damping_medium,amplitude_damping,0.05,4,10,0.1630859375,0.001953125,0.0625,0.05975612988810522,3.211726992692715,0.8029317481731788,0.11963272094726562,8.358917119379996,0.427734375,0.4306640625,0.453125,0.5224609375,0.03603633244832357,0.22496986389160156,16,1.0,
class5_circuit827,5,amplitude_damping_medium,amplitude_damping,0.05,5,14,0.3525390625,0.0009765625,0.041666666666666664,0.08765596688538961,2.8381778169975953,0.567635563399519,0.2260723114013672,4.423363451096276,0.1953125,0.7939453125,0.9521484375,0.890625,-0.010230922698974609,0.12186431884765625,24,0.75,0.4599609375
class5_circuit828,5,amplitude_damping_medium,amplitude_damping,0.05,2,10,0.732421875,0.041015625,0.25,0.2841083659964106,1.1680579417876613,0.5840289708938307,0.5728702545166016,1.745595956398991,0.0869140625,0.7734375,,,-0.02620697021484375,0.02620697021484375,4,1.0,
class5_circuit829,5,amplitude_damping_medium,amplitude_damping,0.05,5,5,0.947265625,0.052734375,0.5,0.447265625,0.29790074768110686,0.05958014953622137,0.9000930786132812,1.1109962110024663,0.0,0.947265625,0.0,0.0,0.0,0.0,2,0.0625,0.0
class5_circuit830,5,amplitude_damping_medium,amplitude_damping,0.05,4,12,0.2412109375,0.0009765625,0.07142857142857142,0.09280049618823923,2.684925702321096,0.671231425580274,0.19199562072753906,5.208452128698573,0.94921875,0.4755859375,0.537109375,0.4970703125,-0.035241921742757164,0.20807933807373047,14,0.875,
class5_circuit831,5,amplitude_damping_medium,amplitude_damping,0.05,4,7,0.453125,0.0205078125,0.125,0.17421584875316914,1.8368409788075981,0.45921024470189953,0.3678092956542969,2.7188002357287284,0.90234375,0.0,0.47265625,0.89453125,0.00679779052734375,0.0443878173828125,8,0.5,
class5_circuit832,5,amplitude_damping_medium,amplitude_damping,0.05,4,9,0.44140625,0.00390625,0.125,0.17585718845819717,1.7597215185089483,0.4399303796272371,0.372406005859375,2.6852413333771206,0.94921875,0.1015625,0.0,0.505859375,-0.001468658447265625,0.0064544677734375,8,0.5,
class5_circuit833,5,amplitude_damping_medium,amplitude_damping,0.05,5,10,0.296875,0.0068359375,0.125,0.11447045517259846,2.2899061453534655,0.4579812290706931,0.229827880859375,4.351082191706595,0.427734375,0.0,0.0,0.943359375,0.0006214141845703125,0.004070281982421875,8,0.25,0.451171875
class5_circuit834,5,amplitude_damping_medium,amplitude_damping,0.05,3,14,0.2314453125,0.048828125,0.125,0.06716308150019297,2.786051333473348,0.9286837778244493,0.1610870361328125,6.2078241886252155,0.4609375,0.48046875,0.4052734375,,-0.001453399658203125,0.025177001953125,8,1.0,
class5_circuit835,5,amplitude_damping_medium,amplitude_damping,0.05,4,14,0.2939453125,0.2099609375,0.25,0.03310244386069979,1.9873627881102678,0.49684069702756695,0.2543830871582031,3.9310789517425073,0.0,0.478515625,0.0,0.5625,-0.00010172526041666667,0.0006103515625,4,0.25,
class5_circuit836,5,amplitude_damping_medium,amplitude_damping,0.05,5,13,0.1376953125,0.005859375,0.0625,0.05312625659129671,3.4141318248125727,0.6828263649625146,0.10765838623046875,9.288640059404148,0.9091796875,0.4599609375,0.0,0.5126953125,-0.0005658149719238281,0.0071315765380859375,16,0.5,0.431640625
class5_circuit837,5,amplitude_damping_medium,amplitude_damping,0.05,2,6,0.90625,0.001953125,0.25,0.3793112566467614,0.5543277206225069,0.27716386031125345,0.8255081176757812,1.2113751257763077,0.951171875,0.046875,,,0.000335693359375,0.000335693359375,4,1.0,
class5_circuit838,5,amplitude_damping_medium,amplitude_damping,0.05,3,8,0.98046875,0.01953125,0.5,0.48046875,0.13880049769552122,0.04626683256517374,0.961700439453125,1.0398248340872878,0.01953125,0.0,0.0,,0.0,0.0,2,0.25,
class5_circuit839,5,amplitude_damping_medium,amplitude_damping,0.05,3,5,0.4775390625,0.025390625,0.25,0.22268730080911753,1.305710658681519,0.435236886227173,0.44835853576660156,2.230357894418511,0.5029296875,0.0546875,0.0,,-0.0007044474283854166,0.00211334228515625,4,0.5,
class5_circuit840,5,amplitude_damping_medium,amplitude_damping,0.05,4,15,0.2529296875,0.0029296875,0.06666666666666667,0.08359927657289437,2.8680578575924036,0.7170144643981009,0.17149925231933594,5.830929207521452,0.8310546875,0.46875,0.0390625,0.5634765625,-0.003975391387939453,0.019012451171875,15,0.9375,
class5_circuit841,5,amplitude_damping_medium,amplitude_damping,0.05,4,11,0.59765625,0.0009765625,0.125,0.18143443227941253,1.9705526233428303,0.4926381558357076,0.3883476257324219,2.5750125235258055,0.689453125,0.771484375,0.0,0.171875,-0.009894688924153646,0.09212112426757812,8,0.5,
class5_circuit842,5,amplitude_damping_medium,amplitude_damping,0.05,5,13,0.34375,0.0009765625,0.0625,0.09353740747577965,2.8730280810473716,0.5746056162094744,0.20248794555664062,4.938565586001365,0.7490234375,0.16796875,0.689453125,0.44140625,-0.006185722351074219,0.11639595031738281,16,0.5,0.0
class5_circuit843,5,amplitude_damping_medium,amplitude_damping,0.05,3,5,0.8994140625,0.1005859375,0.5,0.3994140625,0.4708502242720161,0.15695007475733871,0.8190631866455078,1.2209070266891524,0.0,0.8994140625,0.0,,0.0,0.0,2,0.25,
class5_circuit844,5,amplitude_damping_medium,amplitude_damping,0.05,5,15,0.38671875,0.0009765625,0.08333333333333333,0.12742820596679874,2.311471117257576,0.4622942234515152,0.27818870544433594,3.594682242915956,0.45703125,0.0146484375,0.2119140625,0.1923828125,0.008605670928955079,0.10083293914794922,12,0.375,0.0
class5_circuit845,5,amplitude_damping_medium,amplitude_damping,0.05,2,8,0.748046875,0.0595703125,0.25,0.2884738185909619,1.196140469508794,0.598070234754397,0.5828685760498047,1.7156526203652935,0.8193359375,0.130859375,,,-0.03592872619628906,0.03592872619628906,4,1.0,
class5_circuit846,5,amplitude_damping_medium,amplitude_damping,0.05,2,11,0.4541015625,0.12890625,0.25,0.13399739994544174,1.7986473188465215,0.8993236594232608,0.3218212127685547,3.107315366462316,0.4169921875,0.4150390625,,,0.11306476593017578,0.11306476593017578,4,1.0,
class5_circuit847,5,amplitude_damping_medium,amplitude_damping,0.05,3,7,1.0,1.0,1.0,0.0,-1.4426951601859516e-10,-4.808983867286506e-11,1.0,0.9999999999,0.0,0.0,0.0,,0.0,0.0,1,0.125,
class5_circuit848,5,amplitude_damping_medium,amplitude_damping,0.05,5,11,0.2197265625,0.0009765625,0.05,0.06754438848108112,3.280323451723085,0.656064690344617,0.14124488830566406,7.079902227172554,0.46484375,0.4462890625,0.0078125,0.84765625,0.0020560264587402345,0.037014007568359375,20,0.625,0.8134765625
class5_circuit849,5,amplitude_damping_medium,amplitude_damping,0.05,2,9,0.4365234375,0.0927734375,0.25,0.14334194482764862,1.7519849026170529,0.8759924513085264,0.3321876525878906,3.0103466878088856,0.22265625,0.43359375,,,-0.0037689208984375,0.0037689208984375,4,1.0,
class5_circuit850,5,amplitude_damping_medium,amplitude_damping,0.05,4,12,0.537109375,0.0009765625,0.125,0.1912604574697884,1.5906751409188673,0.3976687852297168,0.4176445007324219,2.3943808622090437,0.931640625,0.4052734375,0.41015625,0.0,0.03497155507405599,0.21951675415039062,8,0.5,
class5_circuit851,5,amplitude_damping_medium,amplitude_damping,0.05,2,14,0.427734375,0.1025390625,0.25,0.1358598158282454,1.779202048941556,0.889601024470778,0.32383155822753906,3.0880251608725273,0.7626953125,0.5302734375,,,0.02329730987548828,0.02329730987548828,4,1.0,
class5_circuit852,5,amplitude_damping_medium,amplitude_damping,0.05,5,7,0.5400390625,0.0185546875,0.25,0.23099161094856516,1.2592583420755983,0.25185166841511963,0.4634284973144531,2.157830184330854,0.0,0.953125,0.0,0.431640625,0.0001678466796875,0.001678466796875,4,0.125,0.0
class5_circuit853,5,amplitude_damping_medium,amplitude_damping,0.05,4,13,0.3408203125,0.0029296875,0.0625,0.10489924637748341,2.6594636312020286,0.6648659078005071,0.23856163024902344,4.191788924886904,0.9130859375,0.833984375,0.828125,0.49609375,0.011150677998860678,0.0387725830078125,16,1.0,
class5_circuit854,5,amplitude_damping_medium,amplitude_damping,0.05,2,9,0.453125,0.0625,0.25,0.18596786122918188,1.5533217522316063,0.7766608761158031,0.388336181640625,2.575088407981293,0.87109375,0.48046875,,,-0.0005645751953125,0.0005645751953125,4,1.0,
class5_circuit855,5,amplitude_damping_medium,amplitude_damping,0.05,5,14,0.2099609375,0.0009765625,0.03333333333333333,0.059623510513166104,3.4755223631575,0.6951044726315,0.1399822235107422,7.143764216667725,0.4306640625,0.8671875,0.5322265625,0.49609375,-0.01860074996948242,0.16182804107666016,30,0.9375,0.1318359375
class5_circuit856,5,amplitude_damping_medium,amplitude_damping,0.05,2,11,0.5029296875,0.4970703125,0.5,0.0029296875,0.9999752340680255,0.49998761703401273,0.5000171661376953,1.9999313374065755,0.0,0.4970703125,,,0.0,0.0,2,0.5,
class5_circuit857,5,amplitude_damping_medium,amplitude_damping,0.05,2,7,0.9150390625,0.0009765625,0.25,0.3845046654307814,0.5013671126115572,0.2506835563057786,0.8413753509521484,1.1885301830502757,0.0595703125,0.0263671875,,,-0.0005941390991210938,0.0005941390991210938,4,1.0,
class5_circuit858,5,amplitude_damping_medium,amplitude_damping,0.05,5,12,0.3876953125,0.0009765625,0.06666666666666667,0.12224985060870147,2.3260572396307033,0.46521144792614066,0.29084205627441406,3.438292289862835,0.8388671875,0.1044921875,0.4873046875,0.9521484375,-0.004823493957519531,0.038826942443847656,15,0.46875,0.0
class5_circuit859,5,amplitude_damping_medium,amplitude_damping,0.05,4,5,0.5087890625,0.0224609375,0.25,0.22636141568083815,1.2817710289486135,0.3204427572371534,0.4549579620361328,2.198005273508719,0.0,0.9501953125,0.0,0.4638671875,0.00010697046915690105,0.0006418228149414062,4,0.25,
class5_circuit860,5,amplitude_damping_medium,amplitude_damping,0.05,3,13,0.3427734375,0.0087890625,0.125,0.13208436518285135,2.1666197355578465,0.7222065785192822,0.2645702362060547,3.7797146571060267,0.6982421875,0.4658203125,0.46484375,,0.08458487192789714,0.22291946411132812,8,1.0,
class5_circuit861,5,amplitude_damping_medium,amplitude_damping,0.05,5,11,0.9365234375,0.001953125,0.3333333333333333,0.42721257929067163,0.35367697906632994,0.07073539581326599,0.8808650970458984,1.1352476142375398,0.0,0.9384765625,0.0,0.0,1.201629638671875e-05,0.0001201629638671875,3,0.09375,0.001953125
class5_circuit862,5,amplitude_damping_medium,amplitude_damping,0.05,2,9,0.5341796875,0.4658203125,0.5,0.0341796875,0.9966265094945104,0.4983132547472552,0.5023365020751953,1.9906974620992983,0.0,0.4658203125,,,0.0,0.0,2,0.5,
class5_circuit863,5,amplitude_damping_medium,amplitude_damping,0.05,5,10,0.2529296875,0.009765625,0.125,0.11208793621231473,2.298040135391684,0.4596080270783368,0.2255096435546875,4.434400160426193,0.0,0.9462890625,0.4736328125,0.482421875,-0.0004288673400878906,0.0058345794677734375,8,0.25,0.0
class5_circuit864,5,amplitude_damping_medium,amplitude_damping,0.05,4,8,1.0,1.0,1.0,0.0,-1.4426951601859516e-10,-3.606737900464879e-11,1.0,0.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0625,
class5_circuit865,5,amplitude_damping_medium,amplitude_damping,0.05,3,7,0.875,0.0078125,0.25,0.3615682268142509,0.6982681545022402,0.23275605150074674,0.7729263305664062,1.2937843625249692,0.947265625,0.0,0.080078125,,-0.0011965433756510417,0.003589630126953125,4,0.5,
class5_circuit866,5,amplitude_damping_medium,amplitude_damping,0.05,4,14,0.2763671875,0.0009765625,0.0625,0.0835303520728078,2.970505564232649,0.7426263910581623,0.17413711547851562,5.742601148972839,0.44921875,0.4013671875,0.3935546875,0.4794921875,0.042759100596110024,0.1906728744506836,16,1.0,
class5_circuit867,5,amplitude_damping_medium,amplitude_damping,0.05,5,7,0.7734375,0.0009765625,0.125,0.24700468495979958,1.229719667782946,0.24594393355658922,0.6130905151367188,1.631080525872909,0.0,0.9072265625,0.0,0.8994140625,0.0004130363464355469,0.0023870468139648438,8,0.25,0.943359375
class5_circuit868,5,amplitude_damping_medium,amplitude_damping,0.05,4,12,0.9189453125,0.0009765625,0.125,0.300615140947556,0.5237246797294808,0.1309311699323702,0.8479557037353516,1.1793068853442974,0.0771484375,0.0654296875,0.0693359375,0.0625,0.057966391245524086,0.06089305877685547,8,0.5,
class5_circuit869,5,amplitude_damping_medium,amplitude_damping,0.05,5,6,0.8154296875,0.0009765625,0.14285714285714285,0.2760891213191026,1.0144053064509513,0.20288106129019026,0.6764335632324219,1.4783417828552763,0.0,0.953125,0.9462890625,0.0,-0.00020837783813476562,0.0020532608032226562,7,0.21875,0.9072265625
class5_circuit870,5,amplitude_damping_medium,amplitude_damping,0.05,4,9,0.4609375,0.0029296875,0.125,0.16442975310835747,1.9245484074033101,0.48113710185082753,0.3412971496582031,2.9299980990420353,0.0,0.9052734375,0.10546875,0.44140625,0.0018513997395833333,0.0091094970703125,8,0.5,
class5_circuit871,5,amplitude_damping_medium,amplitude_damping,0.05,4,10,0.630859375,0.00390625,0.125,0.1962161711675078,1.758253463457162,0.4395633658642905,0.43300628662109375,2.3094352915114045,0.0,0.8603515625,0.875,0.8408203125,-0.00016482671101888022,0.0023193359375,8,0.5,
class5_circuit872,5,amplitude_damping_medium,amplitude_damping,0.05,3,10,0.71484375,0.025390625,0.25,0.2724338094133594,1.2373270394356333,0.41244234647854444,0.5468807220458984,1.828552295784193,0.1826171875,0.1279296875,0.0,,0.0006761550903320312,0.0020284652709960938,4,0.5,
class5_circuit873,5,amplitude_damping_medium,amplitude_damping,0.05,2,10,0.5068359375,0.4931640625,0.5,0.0068359375,0.9998651611123257,0.49993258055616285,0.5000934600830078,1.999626229133356,0.4931640625,0.0,,,0.0,0.0,2,0.5,
class5_circuit874,5,amplitude_damping_medium,amplitude_damping,0.05,3,7,0.4169921875,0.0234375,0.125,0.1567496892752602,2.058853294888121,0.6862844316293737,0.321563720703125,3.109803548430274,0.86328125,0.5146484375,0.8408203125,,0.02820746103922526,0.06515121459960938,8,1.0,
class5_circuit875,5,amplitude_damping_medium,amplitude_damping,0.05,3,12,0.4345703125,0.005859375,0.125,0.13983696436269222,2.231145918479254,0.7437153061597513,0.2814350128173828,3.553218164413526,0.8486328125,0.353515625,0.8095703125,,0.01602013905843099,0.017515182495117188,8,1.0,
class5_circuit876,5,amplitude_damping_medium,amplitude_damping,0.05,5,6,0.50390625,0.013671875,0.125,0.1789748947183742,1.7976689867271771,0.35953379734543545,0.381256103515625,2.622908828256244,0.9140625,0.892578125,0.412109375,0.0,0.0034320831298828127,0.0395965576171875,8,0.25,0.0
class5_circuit877,5,amplitude_damping_medium,amplitude_damping,0.05,4,7,0.5,0.029296875,0.25,0.2141401386777358,1.3779379526775077,0.34448448816937693,0.4334239959716797,2.30720958937082,0.0,0.0,0.4541015625,0.9248046875,0.0008082389831542969,0.004849433898925781,4,0.25,
class5_circuit878,5,amplitude_damping_medium,amplitude_damping,0.05,5,11,0.90234375,0.0029296875,0.25,0.37708655649286477,0.574351257880326,0.1148702515760652,0.8187770843505859,1.2213336437853752,0.0,0.0556640625,0.044921875,0.0,4.291534423828125e-05,0.0004291534423828125,4,0.125,0.0
class5_circuit879,5,amplitude_damping_medium,amplitude_damping,0.05,2,12,0.482421875,0.0361328125,0.25,0.18655283431632733,1.5441293318513187,0.7720646659256594,0.3892078399658203,2.5693213164228306,0.4814453125,0.4169921875,,,0.1801004409790039,0.1801004409790039,4,1.0,
class5_circuit880,5,amplitude_damping_medium,amplitude_damping,0.05,4,15,0.5126953125,0.4873046875,0.5,0.0126953125,0.9995349086432259,0.24988372716080648,0.5003223419189453,1.9987114626236975,0.0,0.5126953125,0.0,0.0,0.0,0.0,2,0.125,
class5_circuit881,5,amplitude_damping_medium,amplitude_damping,0.05,2,8,0.509765625,0.0322265625,0.25,0.21718912467074436,1.3604633314469412,0.6802316657234706,0.43868446350097656,2.279542776125281,0.5419921875,0.9296875,,,0.00588226318359375,0.00588226318359375,4,1.0,
class5_circuit882,5,amplitude_damping_medium,amplitude_damping,0.05,3,11,0.6630859375,0.0009765625,0.125,0.2113265229621,1.494635850574621,0.4982119501915403,0.4822711944580078,2.0735221412435396,0.1494140625,0.724609375,0.154296875,,0.00652313232421875,0.12147712707519531,8,1.0,
class5_circuit883,5,amplitude_damping_medium,amplitude_damping,0.05,3,7,1.0,1.0,1.0,0.0,-1.4426951601859516e-10,-4.808983867286506e-11,1.0,0.9999999999,0.0,0.0,0.0,,0.0,0.0,1,0.125,
class5_circuit884,5,amplitude_damping_medium,amplitude_damping,0.05,2,14,0.6884765625,0.0341796875,0.25,0.2583566183445503,1.309971742761031,0.6549858713805154,0.5169925689697266,1.9342637782964545,0.7861328125,0.8681640625,,,0.005984306335449219,0.005984306335449219,4,1.0,
class5_circuit885,5,amplitude_damping_medium,amplitude_damping,0.05,4,15,0.6591796875,0.0029296875,0.125,0.20574725751567075,1.682876198689888,0.420719049672472,0.4636554718017578,2.1567738560236083,0.0,0.9072265625,0.236328125,0.16796875,0.01526037851969401,0.09116363525390625,8,0.5,
class5_circuit886,5,amplitude_damping_medium,amplitude_damping,0.05,3,6,0.8720703125,0.1279296875,0.5,0.3720703125,0.551732883251834,0.18391096108394467,0.7768726348876953,1.2872122854679244,0.8720703125,0.0,0.0,,0.0,0.0,2,0.25,
class5_circuit887,5,amplitude_damping_medium,amplitude_damping,0.05,5,6,0.529296875,0.001953125,0.125,0.1896606567092109,1.6005482358625414,0.3201096471725083,0.4127693176269531,2.4226606897693395,0.3984375,0.953125,0.0,0.4287109375,0.020291900634765624,0.20809173583984375,8,0.25,0.0
class5_circuit888,5,amplitude_damping_medium,amplitude_damping,0.05,5,14,0.4765625,0.0595703125,0.25,0.18953490704234097,1.538327818166022,0.3076655636332044,0.3936939239501953,2.540044280369696,0.875,0.0,0.0,0.0,-0.00023193359375,0.0023193359375,4,0.125,0.4580078125
class5_circuit889,5,amplitude_damping_medium,amplitude_damping,0.05,5,13,0.6533203125,0.0009765625,0.07142857142857142,0.1658846224953023,1.8167580508774233,0.3633516101754847,0.4566764831542969,2.1897339509885763,0.76171875,0.7548828125,0.94921875,0.0771484375,0.009790515899658203,0.14471817016601562,14,0.4375,0.0
class5_circuit890,5,amplitude_damping_medium,amplitude_damping,0.05,5,15,0.4462890625,0.0009765625,0.07692307692307693,0.14122112659225694,2.0324314254520504,0.40648628509041007,0.33618736267089844,2.974531796073102,0.51171875,0.42578125,0.048828125,0.0537109375,-0.01769847869873047,0.1856536865234375,13,0.40625,0.0
class5_circuit891,5,amplitude_damping_medium,amplitude_damping,0.05,5,5,0.2734375,0.234375,0.25,0.015378921628929319,1.9972963573883735,0.3994592714776747,0.250946044921875,3.984920343784776,0.0,0.4921875,0.47265625,0.0,0.0005645751953125,0.005645751953125,4,0.125,0.0
class5_circuit892,5,amplitude_damping_medium,amplitude_damping,0.05,2,5,0.5693359375,0.4306640625,0.5,0.0693359375,0.9860837638064259,0.49304188190321296,0.5096149444580078,1.9622658453772508,0.0,0.4306640625,,,0.0,0.0,2,0.5,
class5_circuit893,5,amplitude_damping_medium,amplitude_damping,0.05,4,7,0.4833984375,0.001953125,0.125,0.18614726055546638,1.6306660444625467,0.4076665111156367,0.4022064208984375,2.486285518559349,0.46484375,0.0,0.9453125,0.4599609375,0.03545697530110677,0.21783065795898438,8,0.5,
class5_circuit894,5,amplitude_damping_medium,amplitude_damping,0.05,2,12,0.5556640625,0.0166015625,0.25,0.23732478052794387,1.2120083982720629,0.6060041991360314,0.4752922058105469,2.103968858660827,0.423828125,0.427734375,,,0.22594070434570312,0.22594070434570312,4,1.0,
class5_circuit895,5,amplitude_damping_medium,amplitude_damping,0.05,3,7,1.0,1.0,1.0,0.0,-1.4426951601859516e-10,-4.808983867286506e-11,1.0,0.9999999999,0.0,0.0,0.0,,0.0,0.0,1,0.125,
class5_circuit896,5,amplitude_damping_medium,amplitude_damping,0.05,4,10,0.26953125,0.009765625,0.125,0.11458495167832052,2.2709464700104975,0.5677366175026244,0.23003768920898438,4.3471137403784725,0.494140625,0.951171875,0.4462890625,0.0,-0.0014324188232421875,0.0056858062744140625,8,0.5,
class5_circuit897,5,amplitude_damping_medium,amplitude_damping,0.05,3,6,0.5458984375,0.4541015625,0.5,0.0458984375,0.9939128790013033,0.33130429300043446,0.5042133331298828,1.9832874977625319,0.0,0.0,0.4541015625,,0.0,0.0,2,0.25,
class5_circuit898,5,amplitude_damping_medium,amplitude_damping,0.05,5,5,1.0,1.0,1.0,0.0,-1.4426951601859516e-10,-2.8853903203719033e-11,1.0,0.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,0.03125,0.0
class5_circuit899,5,amplitude_damping_medium,amplitude_damping,0.05,4,10,0.486328125,0.0146484375,0.125,0.17167513236988854,1.8875763392508191,0.4718940848127048,0.36077880859375,2.7717814236945886,0.912109375,0.4150390625,0.87109375,0.0,0.006760597229003906,0.03652191162109375,8,0.5,
class5_circuit900,5,amplitude_damping_medium,amplitude_damping,0.05,2,8,0.841796875,0.158203125,0.5,0.341796875,0.6299934768578361,0.31499673842891807,0.7336502075195312,1.3630473890884482,0.158203125,0.0,,,0.0,0.0,2,0.5,
class5_circuit901,5,amplitude_damping_medium,amplitude_damping,0.05,4,10,0.431640625,0.0029296875,0.125,0.16729459095731164,1.8783702649214677,0.46959256623036694,0.34889984130859375,2.866152062330427,0.4755859375,0.0,0.90234375,0.9150390625,0.0005596478780110677,0.003475189208984375,8,0.5,
class5_circuit902,5,amplitude_damping_medium,amplitude_damping,0.05,2,5,0.328125,0.1884765625,0.25,0.051503835887086936,1.969887265469789,0.9849436327348945,0.26061058044433594,3.837142751116648,0.4130859375,0.447265625,,,0.0037174224853515625,0.0037174224853515625,4,1.0,
class5_circuit903,5,amplitude_damping_medium,amplitude_damping,0.05,3,10,0.69921875,0.0029296875,0.125,0.21861753540207685,1.6110402055689421,0.5370134018563141,0.5073490142822266,1.9710297480673138,0.8701171875,0.16796875,0.818359375,,-0.030786514282226562,0.09449005126953125,8,1.0,
class5_circuit904,5,amplitude_damping_medium,amplitude_damping,0.05,5,9,0.224609375,0.0029296875,0.07692307692307693,0.09463254113400453,2.6667536931802673,0.5333507386360534,0.1933422088623047,5.172176346629859,0.49609375,0.0,0.912109375,0.505859375,-0.0005283355712890625,0.006320953369140625,13,0.40625,0.958984375
class5_circuit905,5,amplitude_damping_medium,amplitude_damping,0.05,2,10,0.4541015625,0.0517578125,0.25,0.1949496140551801,1.500390637625388,0.750195318812694,0.4020214080810547,2.4874297230202207,0.5126953125,0.1103515625,,,0.0020170211791992188,0.0020170211791992188,4,1.0,
class5_circuit906,5,amplitude_damping_medium,amplitude_damping,0.05,5,15,0.3828125,0.0009765625,0.0625,0.10756050181597016,2.505973472073014,0.5011946944146028,0.24760818481445312,4.038638707946964,0.0,0.421875,0.421875,0.51171875,-0.007587814331054687,0.221435546875,16,0.5,0.8525390625
class5_circuit907,5,amplitude_damping_medium,amplitude_damping,0.05,4,7,0.87109375,0.00390625,0.25,0.35994310671213037,0.6854791148965229,0.17136977872413073,0.7682361602783203,1.3016830651495848,0.0380859375,0.9052734375,0.0,0.0,-4.975001017252604e-05,0.00029850006103515625,4,0.25,
class5_circuit908,5,amplitude_damping_medium,amplitude_damping,0.05,2,13,0.3076171875,0.2138671875,0.25,0.037480158324991186,1.9841410878283106,0.9920705439141553,0.2556190490722656,3.9120715112514346,0.43359375,0.478515625,,,0.01224517822265625,0.01224517822265625,4,1.0,
class5_circuit909,5,amplitude_damping_medium,amplitude_damping,0.05,5,13,0.38671875,0.00390625,0.125,0.15173059953485019,1.9997600301422835,0.3999520060284567,0.3091773986816406,3.2343890722305324,0.9482421875,0.806640625,0.0,0.5107421875,-0.0004933357238769531,0.004815101623535156,8,0.25,0.0
class5_circuit910,5,amplitude_damping_medium,amplitude_damping,0.05,3,5,0.53515625,0.46484375,0.5,0.03515625,0.9964308231519399,0.33214360771731327,0.502471923828125,1.9901609470682442,0.46484375,0.0,0.0,,0.0,0.0,2,0.25,
class5_circuit911,5,amplitude_damping_medium,amplitude_damping,0.05,5,6,0.8955078125,0.1044921875,0.5,0.3955078125,0.48307585568647304,0.0966151711372946,0.8128528594970703,1.2302349535876618,0.0,0.8955078125,0.0,0.0,0.0,0.0,2,0.0625,0.0
